PROJECT_ID,SAMPLE_ID,blank_or_control,enrichment,include
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_211W_AC_A1_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_212E_C_A1_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_212E_C_A2_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_221A_A_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_222H_E_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_237Y_E_A1_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_239AB_AC_A1_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_242_A1_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_5AF_E_A1_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_BB34,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_BB38,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_TW07_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_TW08_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_TW09_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LC_TW10_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LIG_BR2_R1R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LIG_Gor_R1R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LIG_Gor_R2R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LIG_Gor_R3R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LIG_Gor_R4R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LIG_Gor_R5R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_LIG_Gor_R6R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_32Rock,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_Aardvark,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_Africa_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_AlaklineSpringOF2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_AudreyII,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_BraveSirRobin,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_ChainFools,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_CornerPocket,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_downstream_Jimi_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_Eden_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_GlazedKidney,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_Kermit_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_KingArthur,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_Nemo_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_PalmPool,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_RoundTable,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_TadPool,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_Triangle,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_WadiInput1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Oman_WadiInput2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_POR_AC3_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_POR_AC5_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_POR_spainbore_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_POR_spainhole_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony02,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony07,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony16b,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony17b,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony24,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony25,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony26,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony27,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony28,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony29,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_Prony30,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_QV3R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_QV7R_Mar2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_MurcielagoUp1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_MurcielagoUp2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_MurcielagoUp3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_PozoAguasCalientes1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_PozoAguasCalientes2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_PozoAguasCalientes3,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_PozoMurcielago1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_PozoMurcielago2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_PozoMurcielago3,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_PozoNuevo1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_PozoNuevo2,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--SERP_SE_PozoNuevo3,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Q_Danta1_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Q_Danta2_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Q_Danta4_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_QDanta1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_QDanta2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_QDanta3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_QDantaUp1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_QDantaUp2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_QDantaUp3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_RioCalera1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_RioCalera2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_RioCalera3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Spring_1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Spring8_2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Spring8_3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Spring8_4_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Spring8_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Spring9_1_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Spring9_2_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Spring9_3_Feb2014,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_SE_Spring9_Mar13,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_TL_WHC2ab_6_12_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_TL_WHC2ab_7_12_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_TL_WHC2ab_8_12_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_TL_WHC2ab_9_12_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv4v5--Serp_TL_WHC2b_1_5_12_Bv4v5,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_CR11_8A_Apr,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_CR11_8A_Aug,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_CR11_8B_Apr,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_CR11_CSW1_1,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_CRO11_QV13R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_CRO11_QV21R,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_LS10_7,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_LS11_117,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_LS11_65,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_LS11_83,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_TL10_57,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_TL11_24,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_TL11_3,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_TL11_46,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_TL11_71,FALSE,FALSE,FALSE
DCO_BRZ,DCO_BRZ_Bv6v4--Serp_TL11_72,FALSE,FALSE,FALSE
DCO_DAL,DCO_DAL_Bv4v5--Control,TRUE,FALSE,FALSE
DCO_KLA,DCO_KLA_Av4v5--Extraction_blank,TRUE,FALSE,FALSE
DCO_KLA,DCO_KLA_Bv4v5--Extraction_blank,TRUE,FALSE,FALSE
DCO_LAZ,DCO_LAZ_Av4v5--GC03top,TRUE,FALSE,FALSE
DCO_LAZ,DCO_LAZ_Bv4v5--GC03top,TRUE,FALSE,FALSE
DCO_LOIH,DCO_LOIH_Av4v5--J675red2black2_B,TRUE,FALSE,FALSE
DCO_LOIH,DCO_LOIH_Av4v5--J675red2black2_Av4v5,TRUE,FALSE,FALSE
DCO_LOIH,DCO_LOIH_Bv4v5--J2_672_BM1_B12345,TRUE,FALSE,FALSE
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_Blank,TRUE,FALSE,FALSE
DCO_ORC,DCO_ORC_Av6v4--Orc4H3_upper_Av6v4,TRUE,FALSE,FALSE
DCO_ORC,DCO_ORC_Bv6--IODP_X336_U1382A_Blank,TRUE,FALSE,FALSE
DCO_ORC,DCO_ORC_Bv6v4--JdF6XCC,TRUE,FALSE,FALSE
DCO_PED,DCO_PED_Av6--ONK_PVA6,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--OL_KR55,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--OL_KR56,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--ONK_PVA08,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--ONK_PVA3,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--ONK_PVA5,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--SURE2_C1_3_1_cell2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--SURE2_P7_S1,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--SURE2_P7_S2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--SURE2_P7_S3,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--SURE3_C1_1,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--SURE3_C2_2_3_1,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--KA2198A_Prov_1,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--KA3110A_2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--KA3385A_2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--KA3510A_Prov_1,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--KF0069A01_2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--KJ0052F01_100L,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--ONK_KR15,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--ONK_KR15_2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--ONK_PVA06_2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--ONK_PVA1,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--ONK_PVA10,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--ONK_PVA3,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--ONK_PVA5,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--ONK_PVA6,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--SURE2_C1_3_1_cell2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--SURE2_P7_S1,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--SURE2_P7_S2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6v4--SURE2_P7_S3,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--KA3110A_2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--KA3385A_2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--ONK_KR15,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--ONK_KR15_2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--ONK_PVA06_2,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--ONK_PVA1,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Av6--ONK_PVA10,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6--OL_KR55,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6--OL_KR56,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6--ONK_PVA08,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6--SURE3_C1_1,FALSE,TRUE,FALSE
DCO_PED,DCO_PED_Bv6--SURE3_C2_2_3_1,FALSE,TRUE,FALSE
DCO_PIN,DCO_PIN_Av4v5--BL_Control,TRUE,FALSE,FALSE
DCO_PPA,DCO_PPA_Av6v4--1301A_1a,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Av6v4--1301A_1b,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Av6v4--1301A_1c,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Av6v4--1301A_1d,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Av6v4--1301A_3a,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Av6v4--1301A_3b,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Av6v4--1301A_3c,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Av6v4--1301A_3d,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Bv6v4--1301A_1a,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Bv6v4--1301A_1b,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Bv6v4--1301A_1c,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Bv6v4--1301A_1d,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Bv6v4--1301A_3a,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Bv6v4--1301A_3b,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Bv6v4--1301A_3c,FALSE,TRUE,FALSE
DCO_PPA,DCO_PPA_Bv6v4--1301A_3d,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--69_FE_1_ATM10,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70B_P_F1_1,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70B_P_F1_2,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70B_P_FE_1,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70B_P_MET2_1,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70B_P_MET2_2,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70O_F1_ATM10,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70O_FE_2_ATM10,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70O_P_F1_1,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70O_P_F1_2,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70O_P_FE_1,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70O_P_MET2_1,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--70O_P_MET2_2,FALSE,TRUE,FALSE
DCO_QUE,DCO_QUE_Bv4v5--72_F1_2_ATM10,FALSE,TRUE,FALSE
DCO_RUS,DCO_RUS_Av4v5--Blank_1,TRUE,FALSE,FALSE
DCO_RUS,DCO_RUS_Bv4v5--Blank_2,TRUE,FALSE,FALSE
DCO_SAR,DCO_SAR_Bv4v5--BL_Control,TRUE,FALSE,FALSE
DCO_SHER,DCO_SHER_Bv4v5--Kidd_Creek_SW_2015,FALSE,TRUE,FALSE
DCO_SYL,DCO_SYL_Bv6v4--Aurora_blank,TRUE,FALSE,FALSE
