PROJECT_ID,SAMPLE_ID,blank_or_control,dna_region,domain,env_biome,env_feature,env_material,latitude,longitude
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14D_2_3,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BOM,DCO_BOM_Bv6--OL_KR13_360m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR1_609m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR23_424m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR29_801m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR2_596m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR3_380m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR49_532m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR5_457m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR6_422m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR9_468m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Bv6--OL_KR9_564m,FALSE,v6,Bacteria,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR13_360m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR1_609m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR23_424m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR2_596m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR3_380m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR49_532m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR5_457m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR6_422m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR9_468m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BOM,DCO_BOM_Av6--OL_KR9_564m,FALSE,v6,Archaea,"terrestrial biome",borehole,water,61.24,21.44
DCO_BKR,DCO_BKR_Bv4v5--Aar_59E_13H2,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,55.004821,10.108177
DCO_BKR,DCO_BKR_Bv4v5--Aar_59E_21H2,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,55.004821,10.108177
DCO_BKR,DCO_BKR_Bv4v5--Aar_65C_4H2,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,55.463252,15.474324
DCO_BKR,DCO_BKR_Bv4v5--Knox_60B_10H2,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,56.620161,11.670677
DCO_BKR,DCO_BKR_Bv4v5--Knox_60B_28H2,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,56.620161,11.670677
DCO_BKR,DCO_BKR_Bv4v5--Knox_63E_24H2,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,58.622326,18.254166
DCO_BKR,DCO_BKR_Bv4v5--Knox_63E_6H2,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,58.622326,18.254166
DCO_BKR,DCO_BKR_Av4v5--Aar_59E_25H2,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,55.004821,10.108177
DCO_BKR,DCO_BKR_Av4v5--Knox_60B_10H2,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,56.620161,11.670677
DCO_BKR,DCO_BKR_Av4v5--Knox_63E_6H2,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,58.622326,18.254166
DCO_BKR,DCO_BKR_Av4v5--Knox_65C_7H2,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,55.463252,15.474324
