PROJECT_ID,SAMPLE_ID,blank_or_control,dna_region,domain,enrichment,env_biome,env_feature,env_material,geohydroconnectivity,latitude,longitude,ph,temperature
DCO_MOS,DCO_MOS_Bv6v4--BLM_1B,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",well,water,low,36.40116667,-116.468,6.92,57.2
DCO_MOS,DCO_MOS_Bv6v4--Bilby_DNA2_280312_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",well,water,low,37.06,-116.02,7.92,44.7
DCO_MOS,DCO_MOS_Bv6v4--ER_EC_11,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",well,water,low,37.2,-116.48,8.2,44
DCO_MOS,DCO_MOS_Bv6v4--KC_1_12_10_SW2_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,48.2748,-81.1438,7.5,25
DCO_MOS,DCO_MOS_Bv6v4--KC_7850_SWA_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,48.2748,-81.1438,7.5,25
DCO_MOS,DCO_MOS_Bv6v4--KC_L7850_B_MF_Bv6v4,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,48.2748,-81.1438,6.34,25.2
DCO_MOS,DCO_MOS_Bv6v4--Nevares_DW2B,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",well,water,low,36.5073,-116.81967,7.4,43.3
DCO_MOS,DCO_MOS_Bv6v4--U12N_10_tunnel,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,37.21,-116.21,9.4,23
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW010813_cap,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.2,34.2
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW080813_cap,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.21,35.8
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW150813MF,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.1,35.3
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW150813_cap,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.1,35.3
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW250111,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.83,36.9
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW270712,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.23,29.3
DCO_ONS,DCO_ONS_Av4v5--A_DR5IPC280513,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-26.42,27.504,8.08,26.6
DCO_ONS,DCO_ONS_Av4v5--A_DR5IPC280711,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-26.42,27.504,7.4,26.8
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW010813_cap,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.2,34.2
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW010813_cap_2,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.2,34.2
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW080813_cap,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.21,35.8
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW080813_cap_2,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.21,35.8
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW150813_MF,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.1,35.3
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW150813_MF_2,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.1,35.3
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW150813_cap,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.1,35.3
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW150813_cap_2,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.1,35.3
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW250111,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.83,36.9
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW270712,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.796,8.23,29.3
DCO_ONS,DCO_ONS_Bv4v5--B_DR5IPC280513,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-26.42,27.504,8.08,26.6
DCO_ONS,DCO_ONS_Bv4v5--B_DR5IPC280711,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,low,-26.42,27.504,7.4,26.8
DCO_ORC,DCO_ORC_Av6--IODP_X327_U1362A_21R1A,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,high,47.76105,-127.7612,7.4,64
DCO_ORC,DCO_ORC_Av6--IODP_X327_U1363D_6XCC,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,high,47.29287,-128.02933,7.1,33
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_10H4,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,low,22.75547,-46.08125,7.6,4
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_1H3,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,low,22.75547,-46.08125,7.8,4
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_2H2,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,low,22.75547,-46.08125,7.5,4
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_2H4,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,low,22.75547,-46.08125,7.7,4
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_4H4,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,low,22.75547,-46.08125,7.6,4
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_7H6,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,low,22.75547,-46.08125,7.7,4
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_8H6,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,low,22.75547,-46.08125,7.7,4
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1383C_11R,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,high,22.80221,-46.05259,7.6,4
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1383C_24R,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,high,22.80221,-46.05259,7.6,4
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1383C_30R,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,high,22.80221,-46.05259,7.6,4
DCO_ORC,DCO_ORC_Av6v4--Orc4H1,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,low,47.28877,-128.03562,7.4,6
DCO_ORC,DCO_ORC_Bv6--IODP_X336_U1383C_11R,FALSE,v6,Bacteria,FALSE,"marine biome",borehole,rock,high,22.80221,-46.05259,7.6,4
DCO_ORC,DCO_ORC_Bv6--IODP_X336_U1383C_24R,FALSE,v6,Bacteria,FALSE,"marine biome",borehole,rock,high,22.80221,-46.05259,7.6,4
DCO_ORC,DCO_ORC_Bv6--IODP_X336_U1383C_30R,FALSE,v6,Bacteria,FALSE,"marine biome",borehole,rock,high,22.80221,-46.05259,7.6,4
DCO_ORC,DCO_ORC_Bv6v4--JdF16R2,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,47.76103,-127.7612,7.4,64
DCO_ORC,DCO_ORC_Bv6v4--JdF21R1A,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,47.76103,-127.7612,7.4,64
DCO_ORC,DCO_ORC_Bv6v4--JdF21R1B,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,47.76103,-127.7612,7.4,64
DCO_ORC,DCO_ORC_Bv6v4--JdF4H2,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,47.28877,-128.03562,7.3,7
DCO_ORC,DCO_ORC_Bv6v4--JdF4HCC,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,47.28877,-128.03562,7.3,7
DCO_ORC,DCO_ORC_Bv6v4--JdF5X1,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,47.289197,-128.0351,7.5,32
DCO_ORC,DCO_ORC_Bv6v4--JdF8X2,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,47.289197,-128.0351,7.5,12
DCO_ORC,DCO_ORC_Bv6v4--JdF8X5,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,47.289197,-128.0351,7.1,12
DCO_ORC,DCO_ORC_Bv6v4--JdFback,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,water,high,47.292873,-128.029332,null,null
DCO_ORC,DCO_ORC_Bv6v4--NP13501,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,22.78,-46.11,7.8,4
DCO_ORC,DCO_ORC_Bv6v4--NP13504,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,22.83,-46.05,7.8,4
DCO_ORC,DCO_ORC_Bv6v4--Orc4H1,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,47.28877,-128.03562,7.4,6
DCO_ORC,DCO_ORC_Bv6v4--Orc4H3_upper,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,low,47.28877,-128.03562,7.3,7
DCO_PIN,DCO_PIN_Av4v5--A1_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,6.8,null
DCO_PIN,DCO_PIN_Av4v5--A2_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,6.8,null
DCO_PIN,DCO_PIN_Av4v5--A3_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7.2,null
DCO_PIN,DCO_PIN_Av4v5--A4_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7.9,null
DCO_PIN,DCO_PIN_Av4v5--A5_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,8,null
DCO_PIN,DCO_PIN_Av4v5--B1_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,6.7,null
DCO_PIN,DCO_PIN_Av4v5--B2_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,6.8,null
DCO_PIN,DCO_PIN_Av4v5--B3_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7,null
DCO_PIN,DCO_PIN_Av4v5--B4_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7.3,null
DCO_PIN,DCO_PIN_Av4v5--B5_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7.9,null
DCO_PIN,DCO_PIN_Av4v5--B6_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,8,null
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_809_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.003,14.732,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_823_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.003,14.732,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_838_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.005,14.726,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_847_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.004,14.727,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_855_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.004,14.73,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS64_312_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.004,14.725,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS64_317_PUC_17,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.003,14.731,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS64_326_PUC_12,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.001,14.719,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS64_332_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.005,14.726,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS64_336_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.0,14.726,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS64_371_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.003,14.731,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS64_372_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.004,14.727,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS64_373_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.003,14.728,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS74_2_168_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.005,14.724,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS74_2_169_1_PUC3,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.005,14.726,8.2,-1
DCO_RAM,DCO_RAM_Av6v4--PS74_2_172_1_PUC131,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,high,72.005,14.726,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_809_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.003,14.732,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_823_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.003,14.732,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_838_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.005,14.726,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_847_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.004,14.727,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_855_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.004,14.73,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS64_312_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.004,14.725,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS64_317_PUC_17,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.003,14.731,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS64_326_PUC_12,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.001,14.719,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS64_332_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.005,14.726,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS64_336_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.0,14.726,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS64_371_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.003,14.731,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS64_372_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.004,14.727,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS64_373_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.003,14.728,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS74_2_168_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.005,14.724,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS74_2_169_1_PUC3,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.005,14.726,8.2,-1
DCO_RAM,DCO_RAM_Bv6v4--PS74_2_172_1_PUC131,FALSE,v6v4,Bacteria,FALSE,"marine biome",seep,sediment,high,72.005,14.726,8.2,-1
DCO_RUS,DCO_RUS_Av4v5--O_12,FALSE,v4v5,Archaea,FALSE,"marine biome",estuary,sediment,low,38.7,-75.16,null,null
DCO_RUS,DCO_RUS_Av4v5--O_3,FALSE,v4v5,Archaea,FALSE,"marine biome",estuary,sediment,low,38.7,-75.16,null,null
DCO_RUS,DCO_RUS_Bv4v5--4_D,FALSE,v4v5,Bacteria,FALSE,"marine biome","continental margin",sediment,low,37.646,10.273,null,null
DCO_RUS,DCO_RUS_Bv4v5--6_D,FALSE,v4v5,Bacteria,FALSE,"marine biome","continental margin",sediment,low,37.646,10.273,null,null
DCO_RUS,DCO_RUS_Bv4v5--6_H,FALSE,v4v5,Bacteria,FALSE,"marine biome","continental margin",sediment,low,37.646,10.273,null,null
DCO_RUS,DCO_RUS_Bv4v5--8_D,FALSE,v4v5,Bacteria,FALSE,"marine biome","continental margin",sediment,low,37.646,10.273,null,null
DCO_RUS,DCO_RUS_Bv4v5--O_12,FALSE,v4v5,Bacteria,FALSE,"marine biome",estuary,sediment,low,38.7,-75.16,null,null
DCO_RUS,DCO_RUS_Bv4v5--O_3,FALSE,v4v5,Bacteria,FALSE,"marine biome",estuary,sediment,low,38.7,-75.16,null,null
DCO_SAR,DCO_SAR_Bv4v5--A1_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,6.8,null
DCO_SAR,DCO_SAR_Bv4v5--A2_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,6.8,null
DCO_SAR,DCO_SAR_Bv4v5--A3_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7.2,null
DCO_SAR,DCO_SAR_Bv4v5--A4_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7.9,null
DCO_SAR,DCO_SAR_Bv4v5--A5_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,8,null
DCO_SAR,DCO_SAR_Bv4v5--B1_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,6.7,null
DCO_SAR,DCO_SAR_Bv4v5--B2_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,6.8,null
DCO_SAR,DCO_SAR_Bv4v5--B3_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7,null
DCO_SAR,DCO_SAR_Bv4v5--B4_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7.3,null
DCO_SAR,DCO_SAR_Bv4v5--B5_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,7.9,null
DCO_SAR,DCO_SAR_Bv4v5--B6_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,17.12,73.87,8,null
DCO_SYL,DCO_SYL_Bv6v4--1373_DF_Bac,FALSE,v6v4,Bacteria,FALSE,"drilling bore water",borehole,water,high,-28.596,-173.28,null,null
DCO_SYL,DCO_SYL_Bv6v4--1374_14R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-28.596,-173.381,null,null
DCO_SYL,DCO_SYL_Bv6v4--1374_20R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-28.596,-173.381,null,null
DCO_SYL,DCO_SYL_Bv6v4--1374_27R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-28.596,-173.381,null,null
DCO_SYL,DCO_SYL_Bv6v4--1374_31R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-28.596,-173.381,null,null
DCO_SYL,DCO_SYL_Bv6v4--1374_38R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-28.596,-173.381,null,null
DCO_SYL,DCO_SYL_Bv6v4--1374_52R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-28.596,-173.381,null,null
DCO_SYL,DCO_SYL_Bv6v4--1374_58R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-28.596,-173.381,null,null
DCO_SYL,DCO_SYL_Bv6v4--1374_68R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-28.596,-173.381,null,null
DCO_SYL,DCO_SYL_Bv6v4--1374_8R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-28.596,-173.381,null,null
DCO_SYL,DCO_SYL_Bv6v4--1376_04R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-32.217,-171.881,null,null
DCO_SYL,DCO_SYL_Bv6v4--1376_07R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-32.217,-171.881,null,null
DCO_SYL,DCO_SYL_Bv6v4--1376_16R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-32.217,-171.881,null,null
DCO_SYL,DCO_SYL_Bv6v4--1376_17R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-32.217,-171.881,null,null
DCO_SYL,DCO_SYL_Bv6v4--1376_19R_Bac,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-32.217,-171.881,null,null
DCO_SYL,DCO_SYL_Bv6v4--1376_23R,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,high,-32.217,-171.881,null,null
DCO_TAS,DCO_TAS_Av4v5--S1_10,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,1.3,37.2
DCO_TAS,DCO_TAS_Av4v5--S1_30,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,1.4,57.6
DCO_TAS,DCO_TAS_Av4v5--S2_10,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,1.5,42.9
DCO_TAS,DCO_TAS_Av4v5--S2_30,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,1.7,60.1
DCO_TAS,DCO_TAS_Av4v5--S3_10,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,2.2,26.3
DCO_TAS,DCO_TAS_Av4v5--S3_30,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,2,50.6
DCO_TAS,DCO_TAS_Av4v5--S4_10,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,2.8,10.5
DCO_TAS,DCO_TAS_Av4v5--S4_30,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,3.4,12.4
DCO_TAS,DCO_TAS_Av4v5--S5_10,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,3.4,14.4
DCO_TAS,DCO_TAS_Av4v5--S5_30,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,3.6,17.4
DCO_TAS,DCO_TAS_Av4v5--S6_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,mud,high,40.827049,14.141238,2.1,70
DCO_TAS,DCO_TAS_Av4v5--S7_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,mud,high,40.827049,14.141238,1.9,40
DCO_TAS,DCO_TAS_Bv4v5--S1_10,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,1.3,37.2
DCO_TAS,DCO_TAS_Bv4v5--S1_30,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,1.4,57.6
DCO_TAS,DCO_TAS_Bv4v5--S2_10,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,1.5,42.9
DCO_TAS,DCO_TAS_Bv4v5--S2_30,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,1.7,60.1
DCO_TAS,DCO_TAS_Bv4v5--S3_10,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,2.2,26.3
DCO_TAS,DCO_TAS_Bv4v5--S3_30,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,2,50.6
DCO_TAS,DCO_TAS_Bv4v5--S4_10,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,2.8,10.5
DCO_TAS,DCO_TAS_Bv4v5--S4_30,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,3.4,12.4
DCO_TAS,DCO_TAS_Bv4v5--S5_10,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,3.4,14.4
DCO_TAS,DCO_TAS_Bv4v5--S5_30,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,sediment,high,40.827049,14.141238,3.6,17.4
DCO_TAS,DCO_TAS_Bv4v5--S6_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,mud,high,40.827049,14.141238,2.1,70
DCO_TAS,DCO_TAS_Bv4v5--S7_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,mud,high,40.827049,14.141238,1.9,40
DCO_TCO,DCO_TCO_Av6--BE326FW120711BH2,FALSE,v6,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.8,8.2,34.6
DCO_TCO,DCO_TCO_Av6--BE326FW250111BH2,FALSE,v6,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.8,8.8,36.9
DCO_TCO,DCO_TCO_Av6--BE326FW270712BH2,FALSE,v6,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.24,26.8,8.6,38.1
DCO_TCO,DCO_TCO_Av6--DR5IPCFW280711,FALSE,v6,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-26.42,27.5,7.4,26.8
DCO_TCO,DCO_TCO_Av6--FI88FW031012,FALSE,v6,Archaea,FALSE,"terrestrial biome","geological fracture",water,low,-28.38,23.45,6.8,28.9
