i,t,min_geo_dist,max_geo_dist,mean_geo_dist,min_sorensen,mean_sorensen,max_sorensen,min_braycurtis,mean_braycurtis,max_braycurtis,min_canberra,mean_canberra,max_canberra,min_geo_dist_nn,max_geo_dist_nn,mean_geo_dist_nn,min_sorensen_nn,mean_sorensen_nn,max_sorensen_nn,min_braycurtis_nn,mean_braycurtis_nn,max_braycurtis_nn,min_canberra_nn,mean_canberra_nn,max_canberra_nn,min_geo_dist_fn,max_geo_dist_fn,mean_geo_dist_fn,min_sorensen_fn,mean_sorensen_fn,max_sorensen_fn,min_braycurtis_fn,mean_braycurtis_fn,max_braycurtis_fn,min_canberra_fn,mean_canberra_fn,max_canberra_fn
62,78,170.43792348969257,19679.666088377493,9317.126189271132,0.020000000000000018,0.09939420695637373,0.22549019607843135,0.00896219758205441,0.06232481365537324,0.21701779914199837,0.7788663121828676,0.8181156252266218,0.8587205186888003,170.43792348969257,170.43792348969257,170.43792348969257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,79,171.1699599505415,19556.13542982868,9294.09693542953,0.020000000000000018,0.09939420695637373,0.22549019607843135,0.00896219758205441,0.06232481365537324,0.21701779914199837,0.7788663121828676,0.8181156252266218,0.8587205186888003,171.1699599505415,171.1699599505415,171.1699599505415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,80,170.4026092790094,19427.828857855777,9272.223059710386,0.020000000000000018,0.09939420695637373,0.22549019607843135,0.00896219758205441,0.06232481365537324,0.21701779914199837,0.7788663121828676,0.8181156252266218,0.8587205186888003,170.4026092790094,170.4026092790094,170.4026092790094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,81,170.06691883524775,19314.054417957406,9250.171635962008,0.020000000000000018,0.09939420695637373,0.22549019607843135,0.00896219758205441,0.06232481365537324,0.21701779914199837,0.7788663121828676,0.8181156252266218,0.8587205186888003,170.06691883524775,170.06691883524775,170.06691883524775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,82,170.42204550017095,19272.978658764918,9227.773107291305,0.020000000000000018,0.09939420695637373,0.22549019607843135,0.00896219758205441,0.06232481365537324,0.21701779914199837,0.7788663121828676,0.8181156252266218,0.8587205186888003,170.42204550017095,170.42204550017095,170.42204550017095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,83,170.87531419075805,19251.715084740274,9205.170807736875,0.020000000000000018,0.09939420695637373,0.22549019607843135,0.00896219758205441,0.06232481365537324,0.21701779914199837,0.7788663121828676,0.8181156252266218,0.8587205186888003,170.87531419075805,170.87531419075805,170.87531419075805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,84,170.22979436202627,19289.13647135829,9573.15945219496,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.22979436202627,170.22979436202627,170.22979436202627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,85,170.74204192314824,19311.95425825281,9563.152625135304,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.74204192314824,170.74204192314824,170.74204192314824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,86,170.68196747110588,19330.47359620709,9553.036712035635,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.68196747110588,170.68196747110588,170.68196747110588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,87,170.67900431775905,19345.523990643705,9543.291334507634,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.67900431775905,170.67900431775905,170.67900431775905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,88,170.05967913225018,19358.38210649404,9533.495972383082,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.05967913225018,170.05967913225018,170.05967913225018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,89,170.66298998749255,19365.779867756133,9525.189258973038,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.66298998749255,170.66298998749255,170.66298998749255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,90,170.65783008653474,19433.621263462745,9516.87649623589,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.65783008653474,170.65783008653474,170.65783008653474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,91,170.94593968940583,19524.06246758796,9505.792545229033,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.94593968940583,170.94593968940583,170.94593968940583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,92,169.98054121883965,19611.80134280717,9494.616094047771,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,169.98054121883965,169.98054121883965,169.98054121883965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,93,170.27065904695252,19699.279582134644,9484.376277676622,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.27065904695252,170.27065904695252,170.27065904695252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,94,170.54102231319695,19785.381474660106,9474.057626435402,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.54102231319695,170.54102231319695,170.54102231319695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,95,170.19057257547942,19870.62519560352,9463.697774453729,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.19057257547942,170.19057257547942,170.19057257547942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,96,169.8398927340456,19948.452839514845,9452.43391141096,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,169.8398927340456,169.8398927340456,169.8398927340456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,97,170.65355734474383,19993.1266014124,9440.98206336527,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.65355734474383,170.65355734474383,170.65355734474383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,98,170.93643333385117,19921.242068816675,9429.454512609973,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.93643333385117,170.93643333385117,170.93643333385117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,99,170.03146112218894,19844.96824177961,9417.785322446636,0.020942408376963373,0.09869895024125663,0.22549019607843135,0.00896219758205441,0.06229915071125139,0.20160417790454976,0.7788663121828676,0.8187060440827991,0.8587205186888003,170.03146112218894,170.03146112218894,170.03146112218894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,100,170.28342720700766,19829.901540945517,9460.765500944448,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,170.28342720700766,170.28342720700766,170.28342720700766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,101,170.57541535750488,19810.151126531902,9447.033957373707,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,170.57541535750488,170.57541535750488,170.57541535750488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,102,170.84074090631336,19787.33206329642,9433.138067168691,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,170.84074090631336,170.84074090631336,170.84074090631336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,103,170.57659142191233,19763.344888125346,9419.021202206999,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,170.57659142191233,170.57659142191233,170.57659142191233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,104,170.30980781158834,19738.956822292323,9404.709027080493,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,170.30980781158834,170.30980781158834,170.30980781158834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,105,170.57137741932712,19713.59231890678,9390.139022076404,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,170.57137741932712,170.57137741932712,170.57137741932712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,106,170.1636038872968,19687.445920761445,9375.06466025321,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,170.1636038872968,170.1636038872968,170.1636038872968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,107,170.42594466390466,19651.43634231891,9361.946018786843,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,170.42594466390466,170.42594466390466,170.42594466390466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,108,170.66194215081717,19613.01809051874,9349.044352834568,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,170.66194215081717,170.66194215081717,170.66194215081717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,109,169.72084935403794,19575.34798408844,9336.073975750205,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,169.72084935403794,169.72084935403794,169.72084935403794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,110,169.95600300344003,19537.401998090994,9322.827713517212,0.020942408376963373,0.09886557594907168,0.22549019607843135,0.00896219758205441,0.06236454545157331,0.20160417790454976,0.7788663121828676,0.8183537400322336,0.8564204601395888,169.95600300344003,169.95600300344003,169.95600300344003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,111,170.51606926931981,19155.544300691738,9276.90595708175,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,170.51606926931981,170.51606926931981,170.51606926931981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,112,169.89634655913113,19138.47125621001,9265.114897102314,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,169.89634655913113,169.89634655913113,169.89634655913113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,113,169.82664501631743,19114.793423072213,9252.05213460293,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,169.82664501631743,169.82664501631743,169.82664501631743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,114,170.99054202083445,19083.718325939393,9237.373858162591,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,170.99054202083445,170.99054202083445,170.99054202083445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,115,170.4607289649848,19046.83297124695,9222.406568809725,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,170.4607289649848,170.4607289649848,170.4607289649848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,116,169.954299602219,19071.880039191725,9207.258004825808,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,169.954299602219,169.954299602219,169.954299602219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,117,169.4713465672957,19115.991473290593,9191.949175216969,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,169.4713465672957,169.4713465672957,169.4713465672957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,118,170.2471612687416,19151.96866957153,9176.349808775962,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,170.2471612687416,170.2471612687416,170.2471612687416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,119,169.8375511820972,19216.646943764063,9165.579332552927,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,169.8375511820972,169.8375511820972,169.8375511820972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,120,170.6711230252542,19297.647408749523,9157.354633266154,0.020942408376963373,0.09855690375660306,0.22549019607843135,0.00896219758205441,0.06264760529906287,0.20160417790454976,0.7788663121828676,0.8188739115024914,0.8564204601395888,170.6711230252542,170.6711230252542,170.6711230252542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,121,170.8138581334657,19347.508370653602,9121.373010836161,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,170.8138581334657,170.8138581334657,170.8138581334657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,122,170.87184792727064,19373.18131248817,9111.20389896778,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,170.87184792727064,170.87184792727064,170.87184792727064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,123,170.9244344271379,19393.19435959306,9101.13461445795,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,170.9244344271379,170.9244344271379,170.9244344271379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,124,170.02259824846013,19406.615827914033,9090.900108633488,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,170.02259824846013,170.02259824846013,170.02259824846013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,125,170.06854367840523,19416.09092108971,9080.215815557352,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,170.06854367840523,170.06854367840523,170.06854367840523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,126,169.66300179028858,19426.593456209805,9070.091929361066,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,169.66300179028858,169.66300179028858,169.66300179028858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,127,170.53903776872465,19431.532858844315,9059.649292142214,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,170.53903776872465,170.53903776872465,170.53903776872465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,128,170.6278983410123,19439.505922630462,9049.215376872253,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,170.6278983410123,170.6278983410123,170.6278983410123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,129,169.94702436045912,19440.711372292528,9038.565570257486,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,169.94702436045912,169.94702436045912,169.94702436045912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,130,170.05761108799518,19436.98861348335,9027.469450473187,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,170.05761108799518,170.05761108799518,170.05761108799518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,131,170.1352579503052,19426.594877183015,9013.753762125227,0.020942408376963373,0.0986209190601609,0.22549019607843135,0.00896219758205441,0.06215712577799871,0.20160417790454976,0.7788663121828676,0.8183356185009024,0.8564204601395888,170.1352579503052,170.1352579503052,170.1352579503052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,132,170.55219203226414,19418.471341213695,8959.384577506198,0.020942408376963373,0.09871604563896288,0.22549019607843135,0.00896219758205441,0.06237823797149711,0.20160417790454976,0.7788663121828676,0.8182282468328027,0.8564204601395888,170.55219203226414,170.55219203226414,170.55219203226414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
